17:32:15,1168.0
17:32:17,1168.0
17:32:18,1168.0
17:32:20,1168.0
17:32:21,1168.0
17:32:23,1168.0
17:32:25,1168.0
17:32:26,1168.0
17:32:28,1168.0
17:32:29,1168.0
17:32:31,1168.0
17:32:32,1168.0
17:32:34,1168.0
17:32:36,1168.0
17:32:38,1168.0
17:32:39,1168.0
17:32:41,1168.0
17:32:42,1168.0
17:32:44,1168.0
17:32:46,1168.0
17:32:47,1168.0
17:32:49,1168.0
17:32:50,1168.0
17:32:52,1168.0
17:32:53,1168.0
17:32:55,1168.0
17:32:57,1168.0
17:32:58,1168.0
17:33:00,1168.0
17:33:01,1168.0
17:33:03,1168.0
17:33:04,1168.0
17:33:06,1168.0
17:33:07,1168.0
17:33:09,1168.0
17:33:10,1168.0
17:33:12,1168.0
17:33:13,1168.0
17:33:15,1168.0
17:33:16,1168.0
17:33:18,1168.0
17:33:19,1168.0
17:33:21,1168.0
17:33:22,1168.0
17:33:24,1168.0
17:33:25,1168.0
17:33:27,1168.0
17:33:28,1168.0
17:33:29,1168.0
17:33:31,1168.0
17:33:32,1168.0
17:33:34,1168.0
17:33:35,1168.0
17:33:37,1168.0
17:33:38,1168.0
17:33:40,1168.0
17:33:41,1168.0
17:33:43,1168.0
17:33:44,1168.0
17:33:46,1168.0
17:33:47,1168.0
17:33:48,1168.0
17:33:50,1168.0
17:33:51,1168.0
17:33:53,1168.0
17:33:54,1168.0
17:33:56,1168.0
17:33:57,1168.0
17:33:59,1168.0
17:34:00,1168.0
17:34:02,1168.0
17:34:03,1168.0
17:34:05,1168.0
17:34:06,1168.0
17:34:08,1168.0
17:34:09,1168.0
17:34:11,1168.0
17:34:12,1168.0
17:34:14,1168.0
17:34:15,1168.0
17:34:16,1168.0
17:34:18,1168.0
17:34:19,1168.0
17:34:20,1168.0
17:34:22,1168.0
17:34:23,1168.0
17:34:25,1168.0
17:34:26,1168.0
17:34:27,1168.0
17:34:29,1168.0
17:34:31,1168.0
17:34:32,1168.0
17:34:33,1168.0
17:34:35,1168.0
17:34:36,1168.0
17:34:38,1168.0
17:34:39,1168.0
17:34:40,1168.0
17:34:42,1168.0
17:34:43,1168.0
17:34:45,1168.0
17:34:46,1168.0
17:34:48,1168.0
17:34:49,1168.0
17:34:51,1168.0
17:34:52,1168.0
17:34:54,1168.0
17:34:55,1168.0
17:34:57,1168.0
17:34:58,1168.0
17:35:00,1168.0
17:35:01,1168.0
17:35:03,1168.0
17:35:04,1168.0
17:35:06,1168.0
17:35:07,1168.0
17:35:09,1168.0
17:35:10,1168.0
17:35:12,1168.0
17:35:13,1168.0
17:35:14,1168.0
17:35:16,1168.0
17:35:17,1168.0
17:35:19,1168.0
17:35:20,1168.0
17:35:21,1168.0
17:35:23,1168.0
17:35:24,1168.0
17:35:26,1168.0
17:35:27,1168.0
17:35:28,1168.0
17:35:30,1168.0
17:35:31,1168.0
17:35:33,1168.0
17:35:34,1168.0
17:35:35,1168.0
17:35:37,1168.0
17:35:38,1168.0
17:35:40,1168.0
17:35:41,1168.0
17:35:43,1168.0
17:35:44,1168.0
17:35:45,1168.0
17:35:47,1168.0
17:35:48,1168.0
17:35:50,1168.0
17:35:51,1168.0
17:35:52,1168.0
17:35:54,1168.0
17:35:55,1168.0
17:35:57,1168.0
17:35:58,1168.0
17:35:59,1168.0
17:36:01,1168.0
17:36:02,1168.0
17:36:03,1168.0
17:36:05,1168.0
17:36:06,1168.0
17:36:08,1168.0
17:36:09,1168.0
17:36:10,1168.0
17:36:12,1168.0
17:36:13,1168.0
17:36:14,1168.0
17:36:16,1168.0
17:36:17,1168.0
17:36:19,1168.0
17:36:20,1168.0
17:36:21,1168.0
17:36:23,1168.0
17:36:24,1168.0
17:36:25,1168.0
17:36:27,1168.0
17:36:28,1168.0
17:36:30,1168.0
17:36:31,1168.0
17:36:33,1168.0
17:36:34,1168.0
17:36:36,1168.0
17:36:37,1168.0
17:36:39,1168.0
17:36:40,1168.0
17:36:41,1168.0
17:36:43,1168.0
17:36:44,1168.0
17:36:46,1168.0
17:36:47,1168.0
17:36:49,1168.0
17:36:50,1168.0
17:36:52,1168.0
17:36:53,1168.0
17:36:55,1168.0
17:36:56,1168.0
17:36:58,1168.0
17:36:59,1168.0
17:37:00,1168.0
17:37:02,1168.0
17:37:03,1168.0
17:37:05,1168.0
17:37:06,1168.0
17:37:07,1168.0
17:37:08,1168.0
17:37:10,1168.0
17:37:11,1168.0
17:37:13,1168.0
17:37:14,1168.0
17:37:15,1168.0
17:37:17,1168.0
17:37:18,1168.0
17:37:20,1168.0
17:37:21,1168.0
17:37:22,1168.0
17:37:24,1168.0
17:37:25,1168.0
17:37:27,1168.0
17:37:28,1168.0
17:37:29,1168.0
17:37:30,1168.0
17:37:32,1168.0
17:37:33,1168.0
17:37:35,1168.0
17:37:36,1168.0
17:37:38,1168.0
17:37:39,1168.0
17:37:41,1168.0
17:37:42,1168.0
17:37:43,1168.0
17:37:45,1168.0
17:37:46,1168.0
17:37:47,1168.0
17:37:49,1168.0
17:37:50,1168.0
17:37:52,1168.0
17:37:53,1168.0
17:37:55,1168.0
17:37:56,1168.0
17:37:58,1168.0
17:37:59,1168.0
17:38:01,1168.0
17:38:02,1168.0
17:38:04,1168.0
17:38:05,1168.0
17:38:07,1168.0
17:38:08,1168.0
17:38:10,1168.0
17:38:11,1168.0
17:38:13,1168.0
17:38:14,1168.0
17:38:16,1168.0
17:38:17,1168.0
17:38:18,1168.0
17:38:20,1168.0
17:38:21,1168.0
17:38:23,1168.0
17:38:24,1168.0
17:38:25,1168.0
17:38:27,1168.0
17:38:28,1168.0
17:38:30,1168.0
17:38:31,1168.0
17:38:32,1168.0
17:38:34,1168.0
17:38:35,1168.0
17:38:37,1168.0
17:38:38,1168.0
17:38:39,1168.0
17:38:41,1168.0
17:38:42,1168.0
17:38:44,1168.0
17:38:45,1168.0
17:38:46,1168.0
17:38:48,1168.0
17:38:49,1168.0
17:38:51,1168.0
17:38:52,1168.0
17:38:54,1168.0
17:38:55,1168.0
17:38:57,1168.0
17:38:58,1168.0
17:39:00,1168.0
17:39:01,1168.0
17:39:03,1168.0
17:39:05,1168.0
17:39:06,1168.0
17:39:08,1168.0
17:39:10,1168.0
17:39:12,1168.0
17:39:13,1168.0
17:39:15,1168.0
17:39:17,1168.0
17:39:18,1168.0
17:39:20,1168.0
17:39:22,1168.0
17:39:23,1168.0
17:39:25,1168.0
17:39:26,1168.0
17:39:28,1168.0
17:39:30,1168.0
17:39:31,1168.0
17:39:33,1168.0
17:39:34,1168.0
17:39:36,1168.0
17:39:37,1168.0
17:39:39,1168.0
17:39:41,1168.0
17:39:42,1168.0
17:39:44,1168.0
17:39:45,1168.0
17:39:47,1168.0
17:39:48,1168.0
17:39:50,1168.0
17:39:52,1168.0
17:39:53,1168.0
17:39:55,1168.0
17:39:56,1168.0
17:39:58,1168.0
17:39:59,1168.0
17:40:01,1168.0
17:40:03,1168.0
17:40:04,1168.0
17:40:06,1168.0
17:40:08,1168.0
17:40:10,1168.0
17:40:11,1168.0
17:40:13,1168.0
17:40:15,1168.0
17:40:17,1168.0
17:40:18,1168.0
17:40:20,1168.0
17:40:22,1168.0
17:40:23,1168.0
17:40:25,1168.0
17:40:26,1168.0
17:40:28,1168.0
17:40:30,1168.0
17:40:31,1168.0
17:40:33,1168.0
17:40:35,1168.0
17:40:37,1168.0
17:40:38,1168.0
17:40:40,1168.0
17:40:41,1168.0
17:40:43,1168.0
17:40:44,1168.0
17:40:46,1168.0
17:40:47,1168.0
17:40:49,1168.0
17:40:51,1168.0
17:46:51,1168.0
17:46:52,1168.0
17:46:54,1168.0
17:46:55,1168.0
17:46:57,1168.0
17:46:59,1168.0
17:47:00,1168.0
17:47:02,1168.0
17:47:03,1168.0
17:47:05,1168.0
17:47:07,1168.0
17:47:08,1168.0
17:47:10,1168.0
17:47:12,1168.0
17:47:14,1168.0
17:47:16,1168.0
17:47:17,1168.0
17:47:19,1168.0
17:47:21,1168.0
17:47:22,1168.0
17:47:24,1168.0
17:47:26,1168.0
17:47:27,1168.0
17:47:29,1168.0
17:47:31,1168.0
17:47:32,1168.0
17:47:34,1168.0
17:47:35,1168.0
17:47:37,1168.0
17:47:39,1168.0
17:47:40,1168.0
17:47:42,1168.0
17:47:44,1168.0
17:47:45,1168.0
17:47:47,1168.0
17:47:48,1168.0
17:47:50,1168.0
17:47:51,1168.0
17:47:53,1168.0
17:47:54,1168.0
17:47:56,1168.0
17:47:58,1168.0
17:47:59,1168.0
17:48:01,1168.0
17:48:02,1168.0
17:48:04,1168.0
17:48:05,1168.0
17:48:07,1168.0
17:48:08,1168.0
17:48:09,1168.0
17:48:11,1168.0
17:48:12,1168.0
17:48:14,1168.0
17:48:15,1168.0
17:48:17,1168.0
17:48:18,1168.0
17:48:19,1168.0
17:48:21,1168.0
17:48:22,1168.0
17:48:24,1168.0
17:48:25,1168.0
17:48:27,1168.0
17:48:29,1168.0
17:48:30,1168.0
17:48:32,1168.0
17:48:33,1168.0
17:48:35,1168.0
17:48:36,1168.0
17:48:38,1168.0
17:48:40,1168.0
17:48:41,1168.0
17:48:43,1168.0
17:48:44,1168.0
17:48:46,1168.0
17:48:47,1168.0
17:48:49,1168.0
17:48:50,1168.0
17:48:52,1168.0
17:48:53,1168.0
17:48:55,1168.0
17:48:56,1168.0
17:48:58,1168.0
17:48:59,1168.0
17:49:01,1168.0
17:49:02,1168.0
17:49:04,1168.0
17:49:05,1168.0
17:49:07,1168.0
17:49:08,1168.0
17:49:09,1168.0
17:49:11,1168.0
17:49:12,1168.0
17:49:14,1168.0
17:49:15,1168.0
17:49:17,1168.0
17:49:18,1168.0
17:49:19,1168.0
17:49:21,1168.0
17:49:22,1168.0
17:49:24,1168.0
17:49:25,1168.0
17:49:27,1168.0
17:49:28,1168.0
17:49:30,1168.0
17:49:31,1168.0
17:49:32,1168.0
17:49:34,1168.0
17:49:35,1168.0
17:49:36,1168.0
17:49:38,1168.0
17:49:39,1168.0
17:49:41,1168.0
17:49:42,1168.0
17:49:43,1168.0
17:49:45,1168.0
17:49:46,1168.0
17:49:47,1168.0
17:49:49,1168.0
17:49:50,1168.0
17:49:51,1168.0
17:49:53,1168.0
17:49:54,1168.0
17:49:55,1168.0
17:49:57,1168.0
17:49:58,1168.0
17:50:00,1168.0
17:50:01,1168.0
17:50:02,1168.0
17:50:04,1168.0
17:50:05,1168.0
17:50:06,1168.0
17:50:08,1168.0
17:50:09,1168.0
17:50:10,1168.0
17:50:12,1168.0
17:50:13,1168.0
17:50:15,1168.0
17:50:16,1168.0
17:50:18,1168.0
17:50:19,1168.0
17:50:21,1168.0
17:50:22,1168.0
17:50:23,1168.0
17:50:25,1168.0
17:50:26,1168.0
17:50:27,1168.0
17:50:29,1168.0
17:50:30,1168.0
17:50:31,1168.0
17:50:33,1168.0
17:50:34,1168.0
17:50:35,1168.0
17:50:37,1168.0
17:50:38,1168.0
17:50:39,1168.0
17:50:41,1168.0
17:50:42,1168.0
17:50:43,1168.0
17:50:45,1168.0
17:50:46,1168.0
17:50:48,1168.0
17:50:49,1168.0
17:50:50,1168.0
17:50:52,1168.0
17:50:53,1168.0
17:50:54,1168.0
17:50:56,1168.0
17:50:57,1168.0
17:50:58,1168.0
17:51:00,1168.0
17:51:01,1168.0
17:51:02,1168.0
17:51:04,1168.0
17:51:05,1168.0
17:51:07,1168.0
17:51:08,1168.0
17:51:09,1168.0
17:51:10,1168.0
17:51:12,1168.0
17:51:13,1168.0
17:51:14,1168.0
17:51:16,1168.0
17:51:17,1168.0
17:51:18,1168.0
17:51:20,1168.0
17:51:21,1168.0
17:51:22,1168.0
17:51:24,1168.0
17:51:25,1168.0
17:51:26,1168.0
17:51:28,1168.0
17:51:29,1168.0
17:51:30,1168.0
17:51:32,1168.0
17:51:33,1168.0
